Date,Symbol,Expiry,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Open Interest,Change in OI,Underlying
2020-07-17,ICICIBANK,2020-08-27,349.0,357.45,346.85,355.5,356.4,355.5,1381,667988000.0,5196125,466125,353.8
2020-07-16,ICICIBANK,2020-08-27,348.35,350.05,342.2,346.6,346.4,346.6,2197,1047054999.9999999,4730000,1823250,
2020-07-15,ICICIBANK,2020-08-27,351.3,358.2,345.95,348.05,349.9,348.05,1249,605656000.0,2906750,459250,
2020-07-14,ICICIBANK,2020-08-27,352.95,353.7,341.85,347.05,347.1,347.05,996,476093000.0,2447500,338250,
2020-07-13,ICICIBANK,2020-08-27,364.2,367.75,354.7,356.25,356.3,356.25,661,327035000.0,2109250,207625,
2020-07-10,ICICIBANK,2020-08-27,366.1,369.6,360.1,361.75,361.2,361.75,1024,512612000.0,1901625,254375,
2020-07-09,ICICIBANK,2020-08-27,374.5,376.95,367.0,372.5,374.3,372.5,842,430529000.0,1647250,442750,
2020-07-08,ICICIBANK,2020-08-27,380.0,380.45,369.7,370.9,370.5,370.9,880,454816000.0,1204500,253000,
2020-07-07,ICICIBANK,2020-08-27,363.55,378.3,363.15,377.1,375.3,377.1,980,500984000.0,951500,112750,376.05
2020-07-06,ICICIBANK,2020-08-27,366.8,367.45,361.8,363.85,364.7,363.85,547,273691000.0,838750,173250,
2020-07-03,ICICIBANK,2020-08-27,365.45,367.5,360.55,361.8,361.75,361.8,476,238139000.0,665500,104500,361.0
2020-07-02,ICICIBANK,2020-08-27,365.0,370.75,362.5,364.3,365.3,364.3,795,401146000.0,561000,-48125,362.85
2020-07-01,ICICIBANK,2020-08-27,352.55,366.05,352.35,364.75,362.8,364.75,647,320160000.0,609125,101750,
2020-06-30,ICICIBANK,2020-07-30,346.1,354.2,346.05,350.25,350.9,350.25,30972,14941885999.999998,114318875,-1287000,
2020-06-29,ICICIBANK,2020-07-30,344.55,344.7,337.8,343.0,342.8,343.0,25241,11843606000.0,115605875,2417250,343.1
2020-06-26,ICICIBANK,2020-07-30,356.15,358.75,344.85,348.8,350.4,348.8,32582,15726935999.999998,113188625,1885125,349.1
2020-06-25,ICICIBANK,2020-07-30,344.75,356.6,340.1,352.25,351.6,352.25,50776,24446812000.0,111303500,13674375,351.0
2020-06-24,ICICIBANK,2020-07-30,377.45,379.95,346.2,349.3,350.05,349.3,40326,20156199000.0,97629125,21536625,348.1
2020-06-23,ICICIBANK,2020-07-30,368.25,379.75,364.0,377.5,377.1,377.5,28147,14327451999.999998,76092500,21076000,
2020-06-22,ICICIBANK,2020-07-30,367.1,375.9,365.25,367.65,368.2,367.65,28164,14354732000.0,55016500,27593500,
2020-06-19,ICICIBANK,2020-07-30,350.65,365.25,349.4,363.85,364.0,363.85,15986,7897405000.0,27423000,15262500,
2020-06-18,ICICIBANK,2020-07-30,340.4,355.55,337.55,353.25,352.5,353.25,7565,3613744000.0,12160500,6854375,
2020-06-17,ICICIBANK,2020-07-30,338.55,351.65,336.75,341.75,341.8,341.75,2612,1242695000.0,5306125,873125,
2020-06-16,ICICIBANK,2020-07-30,341.95,348.5,327.25,343.05,342.75,343.05,2958,1394015000.0,4433000,852500,
2020-06-15,ICICIBANK,2020-07-30,340.85,340.85,325.6,331.85,331.7,331.85,2025,922245000.0000001,3580500,699875,
2020-06-12,ICICIBANK,2020-07-30,325.35,347.2,325.35,345.35,344.8,345.35,1849,855032000.0,2880625,493625,
2020-06-11,ICICIBANK,2020-07-30,352.45,355.1,341.2,342.9,343.15,342.9,1090,519422999.99999994,2387000,90750,
2020-06-10,ICICIBANK,2020-07-30,348.9,358.55,347.0,356.5,358.55,356.5,1333,646858000.0,2296250,636625,
2020-06-09,ICICIBANK,2020-07-30,361.55,370.2,346.8,349.7,347.8,349.7,1054,518972999.99999994,1659625,198000,
2020-06-08,ICICIBANK,2020-07-30,366.45,375.1,354.1,361.8,362.4,361.8,796,399735000.0,1461625,59125,
2020-06-05,ICICIBANK,2020-07-30,351.6,362.0,349.0,359.35,361.35,359.35,1131,550744000.0,1402500,232375,
2020-06-04,ICICIBANK,2020-07-30,357.85,363.95,347.7,350.15,351.25,350.15,1095,532004000.0,1170125,259875,347.85
2020-06-03,ICICIBANK,2020-07-30,360.85,374.35,356.0,359.2,359.9,359.2,1095,548215000.0,910250,174625,
2020-06-02,ICICIBANK,2020-07-30,336.7,349.85,332.9,348.55,349.0,348.55,678,320950000.0,735625,2750,348.4
2020-06-01,ICICIBANK,2020-07-30,336.3,348.0,335.6,339.7,338.85,339.7,763,358937000.0,732875,114125,339.25
2020-05-29,ICICIBANK,2020-06-25,322.0,330.75,319.3,328.6,326.9,328.6,41369,18484165000.0,97189125,2332000,331.95
2020-05-28,ICICIBANK,2020-06-25,321.7,329.15,320.7,326.35,325.75,326.35,49910,22330981000.0,94857125,13116125,326.85
2020-05-27,ICICIBANK,2020-06-25,296.5,322.7,295.65,318.7,318.65,318.7,47739,20305746000.0,81741000,24950750,318.85
2020-05-26,ICICIBANK,2020-06-25,308.0,308.0,290.1,293.35,294.5,293.35,31448,12724516000.0,56790250,24567125,292.7
2020-05-22,ICICIBANK,2020-06-25,300.35,308.15,286.25,291.95,293.15,291.95,21074,8501044000.0,32223125,15140125,291.05
2020-05-21,ICICIBANK,2020-06-25,308.1,313.65,302.65,305.0,305.0,305.0,9517,4033408999.9999995,17083000,7910375,304.4
2020-05-20,ICICIBANK,2020-06-25,299.95,309.2,299.5,307.1,308.1,307.1,5520,2305666000.0,9172625,3982000,305.65
2020-05-19,ICICIBANK,2020-06-25,306.7,312.6,297.8,301.5,301.6,301.5,3794,1587666000.0,5190625,1289750,300.3
2020-05-18,ICICIBANK,2020-06-25,319.75,319.75,294.55,299.55,301.45,299.55,3200,1328129000.0,3900875,1839750,298.5
2020-05-15,ICICIBANK,2020-06-25,331.6,331.75,320.3,324.15,323.5,324.15,1292,573849000.0,2061125,327250,322.7
2020-05-14,ICICIBANK,2020-06-25,332.85,336.0,326.7,329.25,328.7,329.25,1105,501631000.00000006,1733875,349250,327.4
2020-05-13,ICICIBANK,2020-06-25,338.6,348.0,334.55,339.0,337.9,339.0,1160,545250000.0,1384625,-34375,338.05
2020-05-12,ICICIBANK,2020-06-25,317.85,326.35,309.65,323.65,324.85,323.65,1867,814554000.0,1419000,587125,321.2
2020-05-11,ICICIBANK,2020-06-25,341.4,343.05,320.0,321.4,323.05,321.4,1082,490664000.00000006,831875,276375,320.15
2020-05-08,ICICIBANK,2020-06-25,343.85,354.4,335.9,339.65,337.0,339.65,500,238128000.00000003,555500,99000,337.7
2020-05-07,ICICIBANK,2020-06-25,336.8,344.0,336.8,338.85,339.65,338.85,260,121509999.99999999,456500,33000,336.75
2020-05-06,ICICIBANK,2020-06-25,334.45,347.3,327.6,343.6,344.75,343.6,548,256591000.0,423500,108625,341.4
2020-05-05,ICICIBANK,2020-06-25,345.55,348.45,331.5,332.45,334.0,332.45,395,185156000.0,314875,2750,330.85
2020-05-04,ICICIBANK,2020-06-25,358.0,359.0,337.8,339.95,342.0,339.95,379,180169000.0,312125,122375,338.05
2020-04-30,ICICIBANK,2020-05-28,383.15,393.2,375.7,380.7,378.75,380.7,38325,20314026000.0,80936625,8256875,
2020-04-29,ICICIBANK,2020-05-28,352.4,377.65,352.4,371.6,369.2,371.6,27182,13682538000.0,72679750,9318375,370.45
2020-04-28,ICICIBANK,2020-05-28,354.65,364.75,351.85,362.05,363.1,362.05,28318,13970156000.0,63361375,24640000,359.85
2020-04-27,ICICIBANK,2020-05-28,340.65,354.65,339.4,349.95,348.7,349.95,22818,10912066000.0,38721375,23328250,347.9
2020-04-24,ICICIBANK,2020-05-28,339.0,343.65,332.0,336.35,338.65,336.35,6231,2898622000.0,15393125,4202000,334.85
2020-04-23,ICICIBANK,2020-05-28,340.85,355.2,339.0,353.2,351.45,353.2,4419,2115290000.0000002,11191125,1942875,352.95
2020-04-22,ICICIBANK,2020-05-28,325.55,339.9,324.65,337.45,338.2,337.45,3098,1415108000.0,9248250,1486375,335.95
2020-04-21,ICICIBANK,2020-05-28,340.9,346.0,329.55,332.75,330.75,332.75,3241,1505936000.0,7761875,1885125,331.85
2020-04-20,ICICIBANK,2020-05-28,375.1,379.0,358.0,362.35,362.2,362.35,2660,1356485000.0,5876750,1419000,361.3
2020-04-17,ICICIBANK,2020-05-28,360.0,381.95,350.5,376.95,376.25,376.95,3541,1748734000.0,4457750,2338875,375.55
2020-04-16,ICICIBANK,2020-05-28,325.85,349.15,321.0,344.05,344.5,344.05,1166,540680000.0,2118875,-46750,342.0
2020-04-15,ICICIBANK,2020-05-28,342.35,354.0,325.9,328.65,329.2,328.65,1031,484910999.99999994,2165625,160875,327.35
2020-04-13,ICICIBANK,2020-05-28,338.1,346.0,330.7,331.8,332.9,331.8,844,389393000.0,2004750,255750,330.65
2020-04-09,ICICIBANK,2020-05-28,334.0,344.75,323.65,342.4,340.45,342.4,1449,663177000.0,1749000,708125,342.7
2020-04-08,ICICIBANK,2020-05-28,318.1,352.75,316.5,319.15,318.2,319.15,927,422126000.0,1040875,-23375,318.95
2020-04-07,ICICIBANK,2020-05-28,310.2,329.9,298.7,327.5,326.1,327.5,861,369384000.0,1064250,-2750,326.1
2020-04-03,ICICIBANK,2020-05-28,306.2,306.2,282.55,286.85,288.0,286.85,1110,445382000.0,1067000,165000,286.65
2020-04-01,ICICIBANK,2020-05-28,322.65,322.65,308.2,312.65,312.05,312.65,695,300573000.0,902000,39875,311.15
2020-03-31,ICICIBANK,2020-04-30,323.7,335.35,315.5,323.0,320.65,323.0,32880,14696753000.0,77237875,2206875,323.75
2020-03-30,ICICIBANK,2020-04-30,328.0,336.5,312.0,314.55,315.85,314.55,32862,14687135999.999998,75031000,277750,313.4
2020-03-27,ICICIBANK,2020-04-30,355.0,356.7,326.2,339.05,338.6,339.05,50475,23651520000.0,74753250,-1669250,339.85
2020-03-26,ICICIBANK,2020-04-30,322.55,356.1,311.2,327.4,328.7,327.4,48331,22298526000.0,76422500,2068000,330.25
2020-03-25,ICICIBANK,2020-04-30,279.25,333.05,277.4,315.7,313.8,315.7,58290,24098544000.0,74354500,21940875,316.9
2020-03-24,ICICIBANK,2020-04-30,299.85,300.25,268.6,293.9,298.6,293.9,42476,16760314000.000002,52413625,25159750,296.5
2020-03-23,ICICIBANK,2020-04-30,313.0,319.3,278.05,283.2,282.95,283.2,12183,4849578000.0,27253875,5069625,284.0
2020-03-20,ICICIBANK,2020-04-30,323.4,358.8,322.0,346.9,345.3,346.9,8347,3904076000.0,22184250,2154625,345.7
2020-03-19,ICICIBANK,2020-04-30,331.95,368.35,323.5,336.9,336.0,336.9,9119,4239783999.9999995,20029625,3786750,338.55
2020-03-18,ICICIBANK,2020-04-30,367.7,375.2,340.8,355.15,356.9,355.15,5402,2631643000.0,16242875,2395250,355.05
2020-03-17,ICICIBANK,2020-04-30,407.0,407.2,364.4,368.55,368.0,368.55,4838,2582739000.0,13847625,2932875,367.25
